"+0000-00-02 21:13:00.000"
"+0000-00-08 03:41:00.000"
"+0000-00-07 23:58:00.000"
"+0000-00-06 22:48:00.000"
"+0000-00-05 02:21:00.000"
"+0000-00-04 18:40:00.000"
"+0000-00-00 23:04:00.000"
"+0000-00-01 04:07:00.000"
"+0000-00-05 00:41:00.000"
"+0000-00-02 22:27:00.000"
"+0000-00-05 05:03:00.000"
"+0000-00-04 00:45:00.000"
"+0000-00-04 20:39:00.000"
"+0000-00-05 04:20:00.000"
"+0000-00-05 19:54:00.000"
"+0000-00-03 19:03:00.000"
"+0000-00-02 18:03:00.000"
"+0000-00-05 04:52:00.000"
"+0000-00-04 02:30:00.000"
"+0000-00-07 23:05:00.000"
"+0000-00-07 02:45:00.000"
"+0000-00-08 21:40:00.000"
"+0000-00-08 03:26:00.000"
"+0000-00-05 22:27:00.000"
"+0000-00-05 22:29:00.000"
"+0000-00-03 20:38:00.000"
"+0000-00-01 19:13:00.000"
"+0000-00-08 03:25:00.000"
"+0000-00-03 02:52:00.000"
"+0000-00-07 18:40:00.000"
"+0000-00-04 04:39:00.000"
"+0000-00-07 02:17:00.000"
"+0000-00-02 04:58:00.000"
"+0000-00-02 20:59:00.000"
"+0000-00-05 02:21:00.000"
"+0000-00-06 22:57:00.000"
"+0000-00-01 00:48:00.000"
"+0000-00-07 01:34:00.000"
"+0000-00-08 00:30:00.000"
"+0000-00-09 03:26:00.000"
"+0000-00-09 04:42:00.000"
"+0000-00-06 00:01:00.000"
"+0000-00-08 22:29:00.000"
"+0000-00-08 00:50:00.000"
"+0000-00-07 04:24:00.000"
"+0000-00-00 21:27:00.000"
"+0000-00-08 22:15:00.000"
"+0000-00-05 02:52:00.000"
"+0000-00-05 04:06:00.000"
"+0000-00-03 02:39:00.000"
"+0000-00-04 19:25:00.000"
"+0000-00-05 22:39:00.000"
"+0000-00-01 03:21:00.000"
"+0000-00-02 01:30:00.000"
"+0000-00-01 19:45:00.000"
"+0000-00-06 19:49:00.000"
"+0000-00-09 05:59:00.000"
"+0000-00-08 23:11:00.000"
"+0000-00-02 00:41:00.000"
"+0000-00-06 20:14:00.000"
"+0000-00-06 02:09:00.000"
"+0000-00-07 20:20:00.000"
"+0000-00-07 23:19:00.000"
"+0000-00-08 01:04:00.000"
"+0000-00-05 00:23:00.000"
"+0000-00-05 03:44:00.000"
"+0000-00-04 21:54:00.000"
"+0000-00-02 18:26:00.000"
"+0000-00-04 21:58:00.000"
"+0000-00-09 01:03:00.000"
"+0000-00-03 20:50:00.000"
"+0000-00-09 02:22:00.000"
"+0000-00-00 20:52:00.000"
"+0000-00-08 22:04:00.000"
"+0000-00-05 01:26:00.000"
"+0000-00-06 21:15:00.000"
"+0000-00-06 21:20:00.000"
"+0000-00-04 20:36:00.000"
"+0000-00-04 18:41:00.000"
"+0000-00-03 19:31:00.000"
"+0000-00-02 19:20:00.000"
"+0000-00-03 00:06:00.000"
"+0000-00-00 22:16:00.000"
"+0000-00-03 01:12:00.000"
"+0000-00-03 18:05:00.000"
"+0000-00-01 05:57:00.000"
"+0000-00-03 21:29:00.000"
"+0000-00-06 02:35:00.000"
"+0000-00-09 01:50:00.000"
"+0000-00-05 03:23:00.000"
"+0000-00-08 22:06:00.000"
"+0000-00-08 21:25:00.000"
"+0000-00-08 19:30:00.000"
"+0000-00-09 04:31:00.000"
"+0000-00-08 20:29:00.000"
"+0000-00-04 21:13:00.000"
"+0000-00-08 02:58:00.000"
"+0000-00-01 21:52:00.000"
"+0000-00-06 00:31:00.000"
"+0000-00-02 19:48:00.000"
"+0000-00-05 03:12:00.000"
"+0000-00-08 01:10:00.000"
"+0000-00-02 18:15:00.000"
"+0000-00-04 23:30:00.000"
"+0000-00-09 02:42:00.000"
"+0000-00-09 05:37:00.000"
"+0000-00-03 01:54:00.000"
"+0000-00-06 19:03:00.000"
"+0000-00-01 23:16:00.000"
"+0000-00-07 00:48:00.000"
"+0000-00-01 05:14:00.000"
"+0000-00-01 20:41:00.000"
"+0000-00-04 18:11:00.000"
"+0000-00-08 19:15:00.000"
"+0000-00-06 22:20:00.000"
"+0000-00-05 21:30:00.000"
"+0000-00-01 04:08:00.000"
"+0000-00-00 23:35:00.000"
"+0000-00-06 04:48:00.000"
"+0000-00-02 22:48:00.000"
"+0000-00-01 18:45:00.000"
"+0000-00-04 00:51:00.000"
"+0000-00-05 03:19:00.000"
"+0000-00-03 19:46:00.000"
"+0000-00-03 19:20:00.000"
"+0000-00-04 05:27:00.000"
"+0000-00-00 23:29:00.000"
"+0000-00-06 03:52:00.000"
"+0000-00-05 18:38:00.000"
"+0000-00-03 00:43:00.000"
"+0000-00-04 02:16:00.000"
"+0000-00-04 23:39:00.000"
"+0000-00-05 04:30:00.000"
"+0000-00-03 04:06:00.000"
"+0000-00-01 01:45:00.000"
"+0000-00-07 04:45:00.000"
"+0000-00-04 23:54:00.000"
"+0000-00-09 01:32:00.000"
"+0000-00-06 19:08:00.000"
"+0000-00-03 01:06:00.000"
"+0000-00-01 04:48:00.000"
"+0000-00-07 23:49:00.000"
"+0000-00-03 21:06:00.000"
"+0000-00-01 22:49:00.000"
"+0000-00-07 18:20:00.000"
"+0000-00-05 19:30:00.000"
"+0000-00-01 05:07:00.000"
"+0000-00-04 04:40:00.000"
"+0000-00-02 05:24:00.000"
"+0000-00-07 02:08:00.000"
"+0000-00-06 18:42:00.000"
"+0000-00-02 19:44:00.000"
"+0000-00-01 19:43:00.000"
"+0000-00-01 01:52:00.000"
"+0000-00-05 00:47:00.000"
"+0000-00-05 01:36:00.000"
"+0000-00-02 05:10:00.000"
"+0000-00-05 21:23:00.000"
"+0000-00-04 21:14:00.000"
"+0000-00-03 05:34:00.000"
"+0000-00-02 00:27:00.000"
"+0000-00-06 02:08:00.000"
"+0000-00-06 19:12:00.000"
"+0000-00-06 01:27:00.000"
"+0000-00-09 04:07:00.000"
"+0000-00-02 23:59:00.000"
"+0000-00-09 03:43:00.000"
"+0000-00-02 00:09:00.000"
"+0000-00-06 00:58:00.000"
"+0000-00-05 18:22:00.000"
"+0000-00-09 05:54:00.000"
"+0000-00-01 04:27:00.000"
"+0000-00-07 03:54:00.000"
"+0000-00-04 23:08:00.000"
"+0000-00-04 02:50:00.000"
"+0000-00-03 00:30:00.000"
"+0000-00-01 00:48:00.000"
"+0000-00-03 18:45:00.000"
"+0000-00-03 22:38:00.000"
"+0000-00-08 23:54:00.000"
"+0000-00-08 01:30:00.000"
"+0000-00-07 00:17:00.000"
"+0000-00-05 22:58:00.000"
"+0000-00-00 20:19:00.000"
"+0000-00-01 20:38:00.000"
"+0000-00-04 21:24:00.000"
"+0000-00-07 18:17:00.000"
"+0000-00-01 22:26:00.000"
"+0000-00-03 19:29:00.000"
"+0000-00-01 00:54:00.000"
"+0000-00-04 01:17:00.000"
"+0000-00-05 05:17:00.000"
"+0000-00-03 04:07:00.000"
"+0000-00-07 19:44:00.000"
"+0000-00-04 22:48:00.000"
"+0000-00-09 02:11:00.000"
"+0000-00-09 01:12:00.000"
"+0000-00-06 23:32:00.000"
"+0000-00-06 19:58:00.000"
"+0000-00-06 02:18:00.000"
"+0000-00-04 20:02:00.000"
"+0000-00-01 04:51:00.000"
"+0000-00-05 02:20:00.000"
"+0000-00-09 04:40:00.000"
"+0000-00-08 23:16:00.000"
"+0000-00-01 23:28:00.000"
"+0000-00-02 05:11:00.000"
"+0000-00-04 00:44:00.000"
"+0000-00-04 23:29:00.000"
"+0000-00-04 21:42:00.000"
"+0000-00-06 04:58:00.000"
"+0000-00-00 19:35:00.000"
"+0000-00-05 19:15:00.000"
"+0000-00-07 00:12:00.000"
"+0000-00-06 02:40:00.000"
"+0000-00-02 03:08:00.000"
"+0000-00-04 05:01:00.000"
"+0000-00-04 01:41:00.000"
"+0000-00-01 01:01:00.000"
"+0000-00-05 05:05:00.000"
"+0000-00-09 05:28:00.000"
"+0000-00-08 20:02:00.000"
"+0000-00-07 04:57:00.000"
"+0000-00-03 04:42:00.000"
"+0000-00-03 23:31:00.000"
"+0000-00-04 18:34:00.000"
"+0000-00-07 04:00:00.000"
"+0000-00-08 19:03:00.000"
"+0000-00-08 23:50:00.000"
"+0000-00-01 04:23:00.000"
"+0000-00-07 19:18:00.000"
"+0000-00-05 05:44:00.000"
"+0000-00-02 23:00:00.000"
"+0000-00-02 04:34:00.000"
"+0000-00-01 02:27:00.000"
"+0000-00-06 18:10:00.000"
"+0000-00-02 03:08:00.000"
"+0000-00-09 02:31:00.000"
"+0000-00-05 21:58:00.000"
"+0000-00-06 04:37:00.000"
"+0000-00-05 04:28:00.000"
"+0000-00-00 23:21:00.000"
"+0000-00-05 05:45:00.000"
"+0000-00-07 19:04:00.000"
"+0000-00-08 21:30:00.000"
"+0000-00-01 01:54:00.000"
"+0000-00-04 18:29:00.000"
"+0000-00-06 20:58:00.000"
"+0000-00-06 04:46:00.000"
"+0000-00-06 00:12:00.000"
"+0000-00-01 20:24:00.000"
"+0000-00-05 20:26:00.000"
"+0000-00-05 05:59:00.000"
"+0000-00-09 05:17:00.000"
"+0000-00-06 02:23:00.000"
"+0000-00-02 03:01:00.000"
"+0000-00-06 03:51:00.000"
"+0000-00-01 19:39:00.000"
"+0000-00-03 05:05:00.000"
"+0000-00-08 05:21:00.000"
"+0000-00-08 19:32:00.000"
"+0000-00-08 04:08:00.000"
"+0000-00-04 19:20:00.000"
"+0000-00-01 20:59:00.000"
"+0000-00-05 03:36:00.000"
"+0000-00-08 21:29:00.000"
"+0000-00-09 02:34:00.000"
"+0000-00-07 04:17:00.000"
"+0000-00-08 02:51:00.000"
"+0000-00-07 01:29:00.000"
"+0000-00-04 19:30:00.000"
"+0000-00-04 19:59:00.000"
"+0000-00-08 19:45:00.000"
"+0000-00-08 18:56:00.000"
"+0000-00-06 00:44:00.000"
"+0000-00-06 18:36:00.000"
"+0000-00-03 22:22:00.000"
"+0000-00-00 23:03:00.000"
"+0000-00-01 02:49:00.000"
"+0000-00-07 00:12:00.000"
"+0000-00-05 22:34:00.000"
"+0000-00-08 00:49:00.000"
"+0000-00-07 05:33:00.000"
"+0000-00-02 04:52:00.000"
"+0000-00-01 05:12:00.000"
"+0000-00-03 00:17:00.000"
"+0000-00-05 22:54:00.000"
"+0000-00-07 00:48:00.000"
"+0000-00-07 21:41:00.000"
"+0000-00-08 20:57:00.000"
"+0000-00-01 18:19:00.000"
"+0000-00-03 05:58:00.000"
"+0000-00-01 18:24:00.000"
"+0000-00-01 23:45:00.000"
"+0000-00-01 21:40:00.000"
"+0000-00-08 03:15:00.000"
"+0000-00-08 21:28:00.000"
"+0000-00-07 04:39:00.000"
"+0000-00-08 01:07:00.000"
"+0000-00-04 03:42:00.000"
"+0000-00-04 21:49:00.000"
"+0000-00-09 01:55:00.000"
"+0000-00-05 05:40:00.000"
"+0000-00-04 03:16:00.000"
"+0000-00-09 01:59:00.000"
"+0000-00-05 21:54:00.000"
"+0000-00-01 00:48:00.000"
"+0000-00-01 05:54:00.000"
"+0000-00-08 21:19:00.000"
"+0000-00-07 00:43:00.000"
"+0000-00-09 01:30:00.000"
"+0000-00-08 00:20:00.000"
"+0000-00-04 22:44:00.000"
"+0000-00-01 05:15:00.000"
"+0000-00-02 05:55:00.000"
"+0000-00-07 02:57:00.000"
"+0000-00-05 21:32:00.000"
"+0000-00-03 19:34:00.000"
"+0000-00-00 20:22:00.000"
"+0000-00-04 04:53:00.000"
"+0000-00-05 03:40:00.000"
"+0000-00-01 18:14:00.000"
"+0000-00-02 04:16:00.000"
"+0000-00-07 20:15:00.000"
"+0000-00-08 03:02:00.000"
"+0000-00-02 04:33:00.000"
"+0000-00-09 01:51:00.000"
"+0000-00-02 03:59:00.000"
"+0000-00-08 20:21:00.000"
"+0000-00-03 04:23:00.000"
"+0000-00-01 03:16:00.000"
"+0000-00-03 18:12:00.000"
"+0000-00-09 05:08:00.000"
"+0000-00-05 04:37:00.000"
"+0000-00-08 01:29:00.000"
"+0000-00-07 02:50:00.000"
"+0000-00-02 03:37:00.000"
"+0000-00-07 22:06:00.000"
"+0000-00-05 01:52:00.000"
"+0000-00-05 03:47:00.000"
"+0000-00-09 00:38:00.000"
"+0000-00-03 23:52:00.000"
"+0000-00-00 18:02:00.000"
"+0000-00-04 21:46:00.000"
"+0000-00-08 05:59:00.000"
"+0000-00-09 01:38:00.000"
"+0000-00-01 00:32:00.000"
"+0000-00-08 18:50:00.000"
"+0000-00-07 04:35:00.000"
"+0000-00-00 22:37:00.000"
"+0000-00-02 03:27:00.000"
"+0000-00-07 21:12:00.000"
"+0000-00-04 20:03:00.000"
"+0000-00-04 00:56:00.000"
"+0000-00-02 02:12:00.000"
"+0000-00-01 19:17:00.000"
"+0000-00-03 04:48:00.000"
"+0000-00-01 03:32:00.000"
"+0000-00-04 02:58:00.000"
"+0000-00-06 18:15:00.000"
"+0000-00-08 03:05:00.000"
"+0000-00-03 05:31:00.000"
"+0000-00-07 04:48:00.000"
"+0000-00-00 23:43:00.000"
"+0000-00-07 22:15:00.000"
"+0000-00-02 03:29:00.000"
"+0000-00-05 22:16:00.000"
"+0000-00-00 23:33:00.000"
"+0000-00-03 01:34:00.000"
"+0000-00-02 18:07:00.000"
"+0000-00-02 00:36:00.000"
"+0000-00-09 02:47:00.000"
"+0000-00-02 21:18:00.000"
"+0000-00-08 02:52:00.000"
"+0000-00-08 21:55:00.000"
"+0000-00-07 23:16:00.000"
"+0000-00-06 04:20:00.000"
"+0000-00-03 20:37:00.000"
"+0000-00-00 22:08:00.000"
"+0000-00-03 01:46:00.000"
"+0000-00-01 21:20:00.000"
"+0000-00-07 02:56:00.000"
"+0000-00-01 00:18:00.000"
"+0000-00-07 23:03:00.000"
"+0000-00-08 20:19:00.000"
"+0000-00-01 04:43:00.000"
"+0000-00-07 05:29:00.000"
"+0000-00-03 20:15:00.000"
"+0000-00-02 19:24:00.000"
"+0000-00-02 05:46:00.000"
"+0000-00-08 19:35:00.000"
"+0000-00-05 03:06:00.000"
"+0000-00-02 05:33:00.000"
"+0000-00-06 04:39:00.000"
"+0000-00-00 21:18:00.000"
"+0000-00-05 21:18:00.000"
"+0000-00-02 19:56:00.000"
"+0000-00-04 21:01:00.000"
"+0000-00-07 01:16:00.000"
"+0000-00-07 19:06:00.000"
"+0000-00-06 22:33:00.000"
"+0000-00-08 18:37:00.000"
"+0000-00-06 21:41:00.000"
"+0000-00-05 04:46:00.000"
"+0000-00-06 21:42:00.000"
"+0000-00-01 02:58:00.000"
"+0000-00-06 05:21:00.000"
"+0000-00-02 04:14:00.000"
"+0000-00-08 23:51:00.000"
"+0000-00-08 05:52:00.000"
"+0000-00-04 02:26:00.000"
"+0000-00-05 04:56:00.000"
"+0000-00-06 04:03:00.000"
"+0000-00-07 02:38:00.000"
"+0000-00-07 05:15:00.000"
"+0000-00-07 23:20:00.000"
"+0000-00-03 23:53:00.000"
"+0000-00-09 05:48:00.000"
"+0000-00-01 22:16:00.000"
"+0000-00-07 01:38:00.000"
"+0000-00-06 20:27:00.000"
"+0000-00-00 19:27:00.000"
"+0000-00-09 03:25:00.000"
"+0000-00-04 00:06:00.000"
"+0000-00-09 04:10:00.000"
"+0000-00-07 22:38:00.000"
"+0000-00-02 19:45:00.000"
"+0000-00-02 03:40:00.000"
"+0000-00-08 20:47:00.000"
"+0000-00-04 20:53:00.000"
"+0000-00-02 22:06:00.000"
"+0000-00-03 01:35:00.000"
"+0000-00-01 18:44:00.000"
"+0000-00-02 03:02:00.000"
"+0000-00-01 05:24:00.000"
"+0000-00-03 00:44:00.000"
"+0000-00-03 22:47:00.000"
"+0000-00-06 00:53:00.000"
"+0000-00-02 18:22:00.000"
"+0000-00-08 23:58:00.000"
"+0000-00-05 22:18:00.000"
"+0000-00-01 03:39:00.000"
"+0000-00-03 05:02:00.000"
"+0000-00-02 02:20:00.000"
"+0000-00-03 05:00:00.000"
"+0000-00-01 00:53:00.000"
"+0000-00-01 22:40:00.000"
"+0000-00-08 02:30:00.000"
"+0000-00-05 05:55:00.000"
"+0000-00-08 03:45:00.000"
"+0000-00-01 00:12:00.000"
"+0000-00-05 04:58:00.000"
"+0000-00-07 19:15:00.000"
"+0000-00-07 19:48:00.000"
"+0000-00-00 23:57:00.000"
"+0000-00-03 03:28:00.000"
"+0000-00-06 19:28:00.000"
"+0000-00-07 05:50:00.000"
"+0000-00-06 05:27:00.000"
"+0000-00-06 02:47:00.000"
"+0000-00-01 01:05:00.000"
"+0000-00-05 03:24:00.000"
"+0000-00-02 04:56:00.000"
"+0000-00-06 20:31:00.000"
"+0000-00-07 00:12:00.000"
"+0000-00-08 03:22:00.000"
"+0000-00-03 05:52:00.000"
"+0000-00-06 21:28:00.000"
"+0000-00-09 04:09:00.000"
"+0000-00-03 02:00:00.000"
"+0000-00-05 20:42:00.000"
"+0000-00-00 22:04:00.000"
"+0000-00-05 20:47:00.000"
"+0000-00-04 20:59:00.000"
"+0000-00-01 20:32:00.000"
"+0000-00-02 19:39:00.000"
"+0000-00-09 01:39:00.000"
"+0000-00-08 18:47:00.000"
"+0000-00-04 23:06:00.000"
"+0000-00-06 19:02:00.000"
"+0000-00-07 02:43:00.000"
"+0000-00-00 23:21:00.000"
"+0000-00-06 00:24:00.000"
"+0000-00-03 18:30:00.000"
"+0000-00-06 02:19:00.000"
"+0000-00-08 02:35:00.000"
"+0000-00-02 05:12:00.000"
"+0000-00-06 23:57:00.000"
"+0000-00-04 05:18:00.000"
"+0000-00-03 04:45:00.000"
"+0000-00-02 18:20:00.000"
"+0000-00-08 00:11:00.000"
"+0000-00-06 00:15:00.000"
"+0000-00-05 19:30:00.000"
"+0000-00-08 04:24:00.000"
"+0000-00-02 18:19:00.000"
"+0000-00-06 04:52:00.000"
"+0000-00-08 01:42:00.000"
"+0000-00-03 20:26:00.000"
"+0000-00-06 22:41:00.000"
"+0000-00-03 23:34:00.000"
"+0000-00-05 05:09:00.000"
"+0000-00-01 19:50:00.000"
"+0000-00-00 23:20:00.000"
"+0000-00-01 05:39:00.000"
"+0000-00-06 18:11:00.000"
"+0000-00-03 03:52:00.000"
"+0000-00-03 23:29:00.000"
"+0000-00-06 04:21:00.000"
"+0000-00-01 02:20:00.000"
"+0000-00-00 21:38:00.000"
"+0000-00-03 19:27:00.000"
"+0000-00-05 21:15:00.000"
"+0000-00-04 04:31:00.000"
"+0000-00-08 20:04:00.000"
"+0000-00-09 01:09:00.000"
"+0000-00-06 19:18:00.000"
"+0000-00-05 01:25:00.000"
"+0000-00-08 00:55:00.000"
"+0000-00-05 18:07:00.000"
"+0000-00-03 03:49:00.000"
"+0000-00-03 23:58:00.000"
"+0000-00-01 20:31:00.000"
"+0000-00-08 18:48:00.000"
"+0000-00-03 01:18:00.000"
"+0000-00-06 22:16:00.000"
"+0000-00-01 18:07:00.000"
"+0000-00-08 04:43:00.000"
"+0000-00-01 02:32:00.000"
"+0000-00-02 20:50:00.000"
"+0000-00-03 02:50:00.000"
"+0000-00-05 03:43:00.000"
"+0000-00-02 03:15:00.000"
"+0000-00-03 04:39:00.000"
"+0000-00-07 19:12:00.000"
"+0000-00-05 00:43:00.000"
"+0000-00-01 00:44:00.000"
"+0000-00-06 18:39:00.000"
"+0000-00-01 22:16:00.000"
"+0000-00-07 21:16:00.000"
"+0000-00-06 02:56:00.000"
"+0000-00-05 02:55:00.000"
"+0000-00-09 05:40:00.000"
"+0000-00-03 04:08:00.000"
"+0000-00-07 18:07:00.000"
"+0000-00-03 02:02:00.000"
"+0000-00-06 05:06:00.000"
"+0000-00-05 02:14:00.000"
"+0000-00-01 04:03:00.000"
"+0000-00-04 20:55:00.000"
"+0000-00-03 02:53:00.000"
"+0000-00-00 18:41:00.000"
"+0000-00-02 05:30:00.000"
"+0000-00-05 02:47:00.000"
"+0000-00-07 21:04:00.000"
"+0000-00-02 18:34:00.000"
"+0000-00-01 20:00:00.000"
"+0000-00-03 01:05:00.000"
"+0000-00-05 00:01:00.000"
"+0000-00-04 02:02:00.000"
"+0000-00-07 18:39:00.000"
"+0000-00-03 21:09:00.000"
"+0000-00-01 05:58:00.000"
"+0000-00-07 02:24:00.000"
"+0000-00-06 19:22:00.000"
"+0000-00-07 21:15:00.000"
"+0000-00-02 00:25:00.000"
"+0000-00-01 00:48:00.000"
"+0000-00-00 20:53:00.000"
"+0000-00-02 00:14:00.000"
"+0000-00-05 21:40:00.000"
"+0000-00-02 21:18:00.000"
"+0000-00-01 02:15:00.000"
"+0000-00-05 18:29:00.000"
"+0000-00-08 01:10:00.000"
"+0000-00-09 04:28:00.000"
"+0000-00-09 03:40:00.000"
"+0000-00-06 02:20:00.000"
"+0000-00-01 21:39:00.000"
"+0000-00-08 04:10:00.000"
"+0000-00-06 05:07:00.000"
"+0000-00-06 21:30:00.000"
"+0000-00-06 04:21:00.000"
"+0000-00-06 01:38:00.000"
"+0000-00-08 00:51:00.000"
"+0000-00-06 02:18:00.000"
"+0000-00-08 19:08:00.000"
"+0000-00-04 22:48:00.000"
"+0000-00-09 03:57:00.000"
"+0000-00-06 03:59:00.000"
"+0000-00-00 18:52:00.000"
"+0000-00-03 04:04:00.000"
"+0000-00-09 03:10:00.000"
"+0000-00-08 21:14:00.000"
"+0000-00-07 01:37:00.000"
"+0000-00-03 18:03:00.000"
"+0000-00-02 05:25:00.000"
"+0000-00-05 23:40:00.000"
"+0000-00-03 04:58:00.000"
"+0000-00-04 22:48:00.000"
"+0000-00-02 00:37:00.000"
"+0000-00-09 02:28:00.000"
"+0000-00-08 19:37:00.000"
"+0000-00-06 20:24:00.000"
"+0000-00-06 01:04:00.000"
"+0000-00-04 00:36:00.000"
"+0000-00-05 21:12:00.000"
"+0000-00-08 01:50:00.000"
"+0000-00-09 05:15:00.000"
"+0000-00-09 04:12:00.000"
"+0000-00-09 00:09:00.000"
"+0000-00-08 22:10:00.000"
"+0000-00-02 20:46:00.000"
"+0000-00-01 22:28:00.000"
"+0000-00-08 02:23:00.000"
"+0000-00-07 03:42:00.000"
"+0000-00-01 04:51:00.000"
"+0000-00-04 04:32:00.000"
"+0000-00-04 21:10:00.000"
"+0000-00-00 23:55:00.000"
"+0000-00-01 02:36:00.000"
"+0000-00-08 20:15:00.000"
"+0000-00-02 21:17:00.000"
"+0000-00-07 03:54:00.000"
"+0000-00-08 23:22:00.000"
"+0000-00-08 00:39:00.000"
"+0000-00-08 04:43:00.000"
"+0000-00-08 19:21:00.000"
"+0000-00-01 18:25:00.000"
"+0000-00-01 19:41:00.000"
"+0000-00-05 20:34:00.000"
"+0000-00-08 04:07:00.000"
"+0000-00-07 19:32:00.000"
"+0000-00-01 18:28:00.000"
"+0000-00-09 04:17:00.000"
"+0000-00-03 03:54:00.000"
"+0000-00-03 20:48:00.000"
"+0000-00-02 04:24:00.000"
"+0000-00-08 19:24:00.000"
"+0000-00-06 05:13:00.000"
"+0000-00-06 23:58:00.000"
"+0000-00-08 22:52:00.000"
"+0000-00-03 21:01:00.000"
"+0000-00-05 20:21:00.000"
"+0000-00-01 22:13:00.000"
"+0000-00-07 19:23:00.000"
"+0000-00-04 02:19:00.000"
"+0000-00-01 20:28:00.000"
"+0000-00-02 21:34:00.000"
"+0000-00-08 05:38:00.000"
"+0000-00-01 21:16:00.000"
"+0000-00-04 18:40:00.000"
"+0000-00-06 00:37:00.000"
"+0000-00-03 03:15:00.000"
"+0000-00-06 20:23:00.000"
"+0000-00-07 20:23:00.000"
"+0000-00-07 23:24:00.000"
"+0000-00-05 18:10:00.000"
"+0000-00-02 19:44:00.000"
"+0000-00-06 00:42:00.000"
"+0000-00-04 03:10:00.000"
"+0000-00-08 05:18:00.000"
"+0000-00-04 20:07:00.000"
"+0000-00-06 21:19:00.000"
"+0000-00-06 20:19:00.000"
"+0000-00-08 05:02:00.000"
"+0000-00-06 01:58:00.000"
"+0000-00-01 01:25:00.000"
"+0000-00-07 01:22:00.000"
"+0000-00-01 20:57:00.000"
"+0000-00-01 01:03:00.000"
"+0000-00-05 04:08:00.000"
"+0000-00-00 23:15:00.000"
"+0000-00-05 04:51:00.000"
"+0000-00-03 23:00:00.000"
"+0000-00-01 19:08:00.000"
"+0000-00-03 21:51:00.000"
"+0000-00-06 03:56:00.000"
"+0000-00-03 18:06:00.000"
"+0000-00-06 05:25:00.000"
"+0000-00-08 21:34:00.000"
"+0000-00-00 19:53:00.000"
"+0000-00-04 19:20:00.000"
"+0000-00-00 19:06:00.000"
"+0000-00-00 23:59:00.000"
"+0000-00-03 05:53:00.000"
"+0000-00-05 22:40:00.000"
"+0000-00-09 01:38:00.000"
"+0000-00-04 19:11:00.000"
"+0000-00-02 22:07:00.000"
"+0000-00-06 04:58:00.000"
"+0000-00-09 00:24:00.000"
"+0000-00-05 22:17:00.000"
"+0000-00-08 22:02:00.000"
"+0000-00-08 18:19:00.000"
"+0000-00-04 23:57:00.000"
"+0000-00-08 22:46:00.000"
"+0000-00-05 04:12:00.000"
"+0000-00-08 00:29:00.000"
"+0000-00-07 01:35:00.000"
"+0000-00-05 19:15:00.000"
"+0000-00-06 04:00:00.000"
"+0000-00-08 00:29:00.000"
"+0000-00-00 20:35:00.000"
"+0000-00-05 02:13:00.000"
"+0000-00-02 03:48:00.000"
"+0000-00-06 18:28:00.000"
"+0000-00-07 23:44:00.000"
"+0000-00-05 02:40:00.000"
"+0000-00-03 21:38:00.000"
"+0000-00-05 19:43:00.000"
"+0000-00-08 05:10:00.000"
"+0000-00-01 22:50:00.000"
"+0000-00-07 20:44:00.000"
"+0000-00-04 22:37:00.000"
"+0000-00-04 04:41:00.000"
"+0000-00-07 04:25:00.000"
"+0000-00-05 18:09:00.000"
"+0000-00-01 01:15:00.000"
"+0000-00-08 03:56:00.000"
"+0000-00-08 01:52:00.000"
"+0000-00-06 05:47:00.000"
"+0000-00-04 01:45:00.000"
"+0000-00-00 20:50:00.000"
"+0000-00-03 19:46:00.000"
"+0000-00-04 05:31:00.000"
"+0000-00-07 21:36:00.000"
"+0000-00-06 00:41:00.000"
"+0000-00-03 03:36:00.000"
"+0000-00-01 01:09:00.000"
"+0000-00-05 03:39:00.000"
"+0000-00-06 19:01:00.000"
"+0000-00-08 21:06:00.000"
"+0000-00-04 21:18:00.000"
"+0000-00-02 22:55:00.000"
"+0000-00-02 05:28:00.000"
"+0000-00-07 03:50:00.000"
"+0000-00-01 21:16:00.000"
"+0000-00-03 21:17:00.000"
"+0000-00-01 18:19:00.000"
"+0000-00-03 18:00:00.000"
"+0000-00-02 22:20:00.000"
"+0000-00-02 05:47:00.000"
"+0000-00-06 19:33:00.000"
"+0000-00-06 00:12:00.000"
"+0000-00-07 01:25:00.000"
"+0000-00-08 20:54:00.000"
"+0000-00-05 04:20:00.000"
"+0000-00-07 20:12:00.000"
"+0000-00-00 18:37:00.000"
"+0000-00-03 21:32:00.000"
"+0000-00-04 19:10:00.000"
"+0000-00-07 03:55:00.000"
"+0000-00-02 05:36:00.000"
"+0000-00-03 23:29:00.000"
"+0000-00-09 01:59:00.000"
"+0000-00-05 22:10:00.000"
"+0000-00-02 20:49:00.000"
"+0000-00-01 01:21:00.000"
"+0000-00-05 19:29:00.000"
"+0000-00-00 18:08:00.000"
"+0000-00-05 23:23:00.000"
"+0000-00-03 04:56:00.000"
"+0000-00-06 22:03:00.000"
"+0000-00-03 05:21:00.000"
"+0000-00-01 02:13:00.000"
"+0000-00-08 21:43:00.000"
"+0000-00-08 22:51:00.000"
"+0000-00-08 02:40:00.000"
"+0000-00-00 20:32:00.000"
"+0000-00-05 05:22:00.000"
"+0000-00-07 23:16:00.000"
"+0000-00-04 02:13:00.000"
"+0000-00-07 18:48:00.000"
"+0000-00-08 23:02:00.000"
"+0000-00-04 01:51:00.000"
"+0000-00-04 00:33:00.000"
